"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"1054",2016-11-19,179,"142~238 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","130.7 ","256.8 ","22 ","2.025 ","58.8 ","37 ","0 ",2016,11,"Q4"
"1055",2016-11-20,190,"153~240 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","144.9 ","257.3 ","34.6 ","2.192 ","67.1 ","16 ","0 ",2016,11,"Q4"
"1056",2016-11-21,184,"64~263 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","138.7 ","232.5 ","26.4 ","2.042 ","54.9 ","27 ","0 ",2016,11,"Q4"
"1057",2016-11-22,45,"25~74 ","<U+4F18>","15 ","48.9 ","9.8 ","0.925 ","31 ","54 ","0 ",2016,11,"Q4"
"1058",2016-11-23,46,"38~60 ","<U+4F18>","29.9 ","45 ","16.3 ","1.233 ","45.5 ","52 ","0 ",2016,11,"Q4"
"1059",2016-11-24,91,"43~139 ","<U+826F>","66.6 ","89.8 ","29.7 ","1.608 ","62.3 ","35 ","0 ",2016,11,"Q4"
"1060",2016-11-25,137,"117~155 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104 ","135.7 ","30 ","1.883 ","69.7 ","20 ","0 ",2016,11,"Q4"
"1061",2016-11-26,146,"125~164 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","84.4 ","230.6 ","28.6 ","2.033 ","68.7 ","53 ","0 ",2016,11,"Q4"
"1062",2016-11-27,182,"135~266 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","138.5 ","271.3 ","49 ","2.896 ","85.9 ","38 ","0 ",2016,11,"Q4"
"1063",2016-11-28,222,"175~263 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","173 ","300.9 ","49.7 ","2.721 ","78.8 ","21 ","0 ",2016,11,"Q4"
"1064",2016-11-29,147,"75~244 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.1 ","207.6 ","38.1 ","1.938 ","60.4 ","58 ","0 ",2016,11,"Q4"
"1065",2016-11-30,117,"78~153 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","80.3 ","161.3 ","32.3 ","2 ","70.1 ","60 ","0 ",2016,11,"Q4"
"1066",2016-12-01,183,"152~263 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","140.6 ","246.1 ","47 ","2.4 ","84.1 ","33 ","0 ",2016,12,"Q4"
"1067",2016-12-02,257,"232~282 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","207.3 ","315.5 ","49.7 ","2.667 ","91.4 ","19 ","0 ",2016,12,"Q4"
"1068",2016-12-03,161,"71~236 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","121.8 ","178.5 ","25.7 ","2.138 ","67.7 ","65 ","0 ",2016,12,"Q4"
"1069",2016-12-04,104,"66~186 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75 ","136.2 ","29.1 ","2.621 ","79.9 ","55 ","0 ",2016,12,"Q4"
"1070",2016-12-05,139,"71~242 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","81.8 ","179 ","22.8 ","1.721 ","56.2 ","85 ","0 ",2016,12,"Q4"
"1071",2016-12-06,116,"78~206 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","85.8 ","151.2 ","36.2 ","1.8 ","73 ","46 ","0 ",2016,12,"Q4"
"1072",2016-12-07,211,"176~277 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","162.4 ","229.8 ","39.6 ","2.5 ","93.2 ","23 ","0 ",2016,12,"Q4"
"1073",2016-12-08,249,"199~301 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","198.8 ","255.9 ","37.1 ","2.65 ","96.3 ","51 ","0 ",2016,12,"Q4"
"1074",2016-12-09,259,"221~287 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","208.7 ","277.2 ","45.9 ","2.817 ","86.3 ","30 ","0 ",2016,12,"Q4"
"1075",2016-12-10,227,"178~298 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","177.8 ","238.4 ","40.1 ","2.329 ","72.1 ","34 ","0 ",2016,12,"Q4"
"1076",2016-12-11,212,"160~269 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","163.8 ","213.1 ","30.7 ","1.846 ","58.7 ","50 ","0 ",2016,12,"Q4"
"1077",2016-12-12,210,"132~258 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","165.1 ","206.3 ","27.8 ","2.05 ","61.6 ","36 ","0 ",2016,12,"Q4"
"1078",2016-12-13,294,"252~355 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","244.1 ","297 ","29 ","2.943 ","86.7 ","37 ","0 ",2016,12,"Q4"
"1079",2016-12-14,327,"272~394 ","<U+4E25><U+91CD><U+6C61><U+67D3>","276.5 ","360.5 ","32.2 ","3.229 ","79.9 ","17 ","0 ",2016,12,"Q4"
"1080",2016-12-15,244,"130~386 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","198.8 ","268.2 ","31.4 ","2.642 ","78.5 ","79 ","0 ",2016,12,"Q4"
"1081",2016-12-16,190,"129~247 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","146.4 ","192.3 ","33.6 ","2.317 ","77.6 ","48 ","0 ",2016,12,"Q4"
"1082",2016-12-17,260,"223~306 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","209.8 ","253.7 ","36 ","2.825 ","97.1 ","36 ","0 ",2016,12,"Q4"
"1083",2016-12-18,353,"297~440 ","<U+4E25><U+91CD><U+6C61><U+67D3>","306.1 ","359.4 ","47.7 ","3.621 ","104.3 ","43 ","0 ",2016,12,"Q4"
"1084",2016-12-19,426,"362~470 ","<U+4E25><U+91CD><U+6C61><U+67D3>","390.3 ","450.9 ","41.5 ","4.038 ","105.2 ","22 ","0 ",2016,12,"Q4"
"1085",2016-12-20,459,"444~473 ","<U+4E25><U+91CD><U+6C61><U+67D3>","438.3 ","508.9 ","51.8 ","4.225 ","88.4 ","13 ","0 ",2016,12,"Q4"
"1086",2016-12-21,205,"72~452 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","157.6 ","241.3 ","24.3 ","2.521 ","53.2 ","45 ","0 ",2016,12,"Q4"
"1087",2016-12-22,99,"84~127 ","<U+826F>","71.8 ","135.4 ","26.6 ","2.204 ","68.9 ","40 ","0 ",2016,12,"Q4"
"1088",2016-12-23,147,"120~183 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","111.6 ","174.5 ","40.9 ","2.442 ","74.5 ","26 ","0 ",2016,12,"Q4"
"1089",2016-12-24,186,"144~213 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","140.5 ","185.7 ","32.1 ","2.013 ","62.5 ","59 ","0 ",2016,12,"Q4"
"1090",2016-12-25,117,"67~149 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","88 ","116.9 ","20.5 ","1.379 ","49.4 ","28 ","0 ",2016,12,"Q4"
"1091",2016-12-26,72,"61~82 ","<U+826F>","37.2 ","93.2 ","19.8 ","1.229 ","44 ","82 ","0 ",2016,12,"Q4"
"1092",2016-12-27,75,"58~99 ","<U+826F>","45.9 ","93.5 ","20.2 ","1.521 ","51.6 ","71 ","0 ",2016,12,"Q4"
"1093",2016-12-28,98,"68~155 ","<U+826F>","73 ","121.1 ","36.3 ","1.792 ","62.7 ","61 ","0 ",2016,12,"Q4"
"1094",2016-12-29,166,"144~228 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","126.6 ","179 ","44.2 ","2.35 ","72.5 ","23 ","0 ",2016,12,"Q4"
"1095",2016-12-30,257,"224~348 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","206.5 ","270.4 ","49.9 ","3.046 ","90.5 ","33 ","0 ",2016,12,"Q4"
"1096",2016-12-31,350,"292~417 ","<U+4E25><U+91CD><U+6C61><U+67D3>","300.3 ","378 ","48.6 ","3.529 ","115.2 ","24 ","0 ",2016,12,"Q4"
"1097",2017-01-01,396,"349~440 ","<U+4E25><U+91CD><U+6C61><U+67D3>","350.4 ","420.5 ","52.8 ","3.508 ","108.5 ","22 ","0 ",2017,1,"Q1"
"1098",2017-01-02,342,"268~412 ","<U+4E25><U+91CD><U+6C61><U+67D3>","292 ","368 ","39 ","3.458 ","104.2 ","75 ","0 ",2017,1,"Q1"
"1099",2017-01-03,411,"358~456 ","<U+4E25><U+91CD><U+6C61><U+67D3>","370.3 ","447.3 ","35.4 ","4.167 ","122 ","42 ","0 ",2017,1,"Q1"
"1100",2017-01-04,476,"439~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","472.2 ","562.8 ","44.6 ","4.592 ","128 ","19 ","0 ",2017,1,"Q1"
"1101",2017-01-05,483,"430~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","498.8 ","600.4 ","52.3 ","4.925 ","103.5 ","14 ","0 ",2017,1,"Q1"
"1102",2017-01-06,213,"77~431 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","174.7 ","236.8 ","27.8 ","3.263 ","56.5 ","15 ","0 ",2017,1,"Q1"
"1103",2017-01-07,89,"77~107 ","<U+826F>","65.5 ","93.9 ","24.8 ","2.238 ","52.2 ","27 ","0 ",2017,1,"Q1"
"1104",2017-01-08,124,"87~152 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","94.2 ","137.3 ","31.9 ","2.4 ","68.1 ","69 ","0 ",2017,1,"Q1"
"1105",2017-01-09,119,"73~170 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.1 ","129.3 ","33.5 ","2.117 ","67.6 ","43 ","0 ",2017,1,"Q1"
"1106",2017-01-10,82,"54~127 ","<U+826F>","59.9 ","82 ","26.7 ","1.317 ","41.8 ","64 ","0 ",2017,1,"Q1"
"1107",2017-01-11,67,"52~84 ","<U+826F>","46 ","74.1 ","24 ","1.265 ","45.5 ","75 ","0 ",2017,1,"Q1"
"1108",2017-01-12,84,"64~99 ","<U+826F>","55.4 ","106.8 ","24.4 ","1.596 ","60.5 ","90 ","0 ",2017,1,"Q1"
"1109",2017-01-13,109,"75~190 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","80.6 ","141.4 ","36.4 ","2.167 ","80.3 ","68 ","0 ",2017,1,"Q1"
"1110",2017-01-14,208,"179~278 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","159 ","218.5 ","43.6 ","2.529 ","81.3 ","56 ","0 ",2017,1,"Q1"
"1111",2017-01-15,228,"204~266 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","178.3 ","233.5 ","42.3 ","2.45 ","76.3 ","20 ","0 ",2017,1,"Q1"
"1112",2017-01-16,311,"257~375 ","<U+4E25><U+91CD><U+6C61><U+67D3>","261.4 ","318.9 ","44.3 ","2.975 ","85.2 ","42 ","0 ",2017,1,"Q1"
"1113",2017-01-17,326,"272~379 ","<U+4E25><U+91CD><U+6C61><U+67D3>","275.6 ","362.5 ","39.7 ","3.052 ","91.6 ","44 ","0 ",2017,1,"Q1"
"1114",2017-01-18,342,"273~404 ","<U+4E25><U+91CD><U+6C61><U+67D3>","292.3 ","380 ","47.1 ","2.963 ","97.1 ","42 ","0 ",2017,1,"Q1"
"1115",2017-01-19,198,"74~423 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","149.5 ","238.3 ","28.1 ","1.829 ","59.4 ","92 ","0 ",2017,1,"Q1"
"1116",2017-01-20,67,"58~93 ","<U+826F>","36.7 ","82.6 ","29.5 ","1.325 ","48.9 ","63 ","0 ",2017,1,"Q1"
"1117",2017-01-21,98,"73~143 ","<U+826F>","71.6 ","122.4 ","30 ","1.829 ","65.2 ","61 ","0 ",2017,1,"Q1"
"1118",2017-01-22,175,"137~226 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","133.1 ","207.5 ","41.8 ","2.379 ","89.6 ","73 ","0 ",2017,1,"Q1"
"1119",2017-01-23,252,"203~316 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","202.1 ","278.1 ","51.5 ","3.033 ","95.6 ","63 ","0 ",2017,1,"Q1"
"1120",2017-01-24,340,"314~374 ","<U+4E25><U+91CD><U+6C61><U+67D3>","290.3 ","367.7 ","52.7 ","3.45 ","94.4 ","31 ","0 ",2017,1,"Q1"
"1121",2017-01-25,416,"382~470 ","<U+4E25><U+91CD><U+6C61><U+67D3>","374.1 ","470.6 ","45.5 ","3.729 ","92 ","78 ","0 ",2017,1,"Q1"
"1122",2017-01-26,403,"213~500 ","<U+4E25><U+91CD><U+6C61><U+67D3>","242 ","533.8 ","30.3 ","2.6 ","60.6 ","84 ","0 ",2017,1,"Q1"
"1123",2017-01-27,155,"115~223 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","71.6 ","257 ","30.3 ","1.704 ","37.8 ","85 ","0 ",2017,1,"Q1"
"1124",2017-01-28,207,"173~228 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","157.4 ","250.6 ","44.4 ","2.017 ","40.5 ","53 ","0 ",2017,1,"Q1"
"1125",2017-01-29,125,"80~192 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","73.1 ","185.9 ","28.2 ","1.583 ","34.3 ","90 ","0 ",2017,1,"Q1"
"1126",2017-01-30,95,"63~128 ","<U+826F>","55 ","135 ","33.6 ","1.392 ","25.5 ","69 ","0 ",2017,1,"Q1"
"1127",2017-01-31,127,"95~189 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","95.8 ","156.5 ","29.7 ","1.608 ","38.6 ","50 ","0 ",2017,1,"Q1"
"1128",2017-02-01,205,"189~222 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","155.2 ","225.3 ","34.7 ","2.279 ","49.6 ","86 ","0 ",2017,2,"Q1"
"1129",2017-02-02,192,"175~216 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","145.3 ","201.8 ","39.3 ","2.154 ","48.9 ","56 ","0 ",2017,2,"Q1"
"1130",2017-02-03,260,"216~311 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","210.5 ","272.8 ","47.4 ","2.75 ","71.4 ","98 ","0 ",2017,2,"Q1"
"1131",2017-02-04,279,"206~332 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","228.5 ","287.6 ","41.7 ","2.996 ","81.1 ","91 ","0 ",2017,2,"Q1"
"1132",2017-02-05,290,"272~329 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","240.4 ","312.3 ","53.1 ","3.329 ","84.5 ","108 ","0 ",2017,2,"Q1"
"1133",2017-02-06,309,"227~366 ","<U+4E25><U+91CD><U+6C61><U+67D3>","258.9 ","347.3 ","36.1 ","2.817 ","63.8 ","68 ","0 ",2017,2,"Q1"
"1134",2017-02-07,158,"74~244 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","120.7 ","169.7 ","20.2 ","1.842 ","44.9 ","45 ","0 ",2017,2,"Q1"
"1135",2017-02-08,57,"41~71 ","<U+826F>","28.5 ","65.2 ","16.3 ","1.1 ","30.4 ","86 ","0 ",2017,2,"Q1"
"1136",2017-02-09,57,"38~74 ","<U+826F>","35 ","65.4 ","20.2 ","1.463 ","55.2 ","73 ","0 ",2017,2,"Q1"
"1137",2017-02-10,74,"43~114 ","<U+826F>","52 ","84.7 ","25.3 ","1.588 ","64.9 ","84 ","0 ",2017,2,"Q1"
"1138",2017-02-11,110,"83~179 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.8 ","122.4 ","30.1 ","1.733 ","79.2 ","80 ","0 ",2017,2,"Q1"
"1139",2017-02-12,203,"158~240 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","155.3 ","219.1 ","42 ","2.271 ","90.5 ","73 ","0 ",2017,2,"Q1"
"1140",2017-02-13,241,"213~278 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","190.8 ","264.8 ","51.6 ","2.7 ","96.4 ","96 ","0 ",2017,2,"Q1"
"1141",2017-02-14,260,"223~299 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","210.4 ","282.8 ","45.9 ","2.704 ","98 ","108 ","0 ",2017,2,"Q1"
"1142",2017-02-15,299,"262~355 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","249.2 ","345.6 ","40.6 ","2.946 ","113.2 ","95 ","0 ",2017,2,"Q1"
"1143",2017-02-16,212,"92~335 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","164.7 ","250 ","28.3 ","2.308 ","85.8 ","116 ","0 ",2017,2,"Q1"
"1144",2017-02-17,137,"101~208 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","97.2 ","205.1 ","36.5 ","1.7 ","69.2 ","93 ","0 ",2017,2,"Q1"
"1145",2017-02-18,205,"168~257 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","156.7 ","272 ","36.9 ","2.246 ","101.8 ","85 ","0 ",2017,2,"Q1"
"1146",2017-02-19,251,"179~300 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","201.1 ","319.7 ","40 ","2.658 ","125.8 ","98 ","0 ",2017,2,"Q1"
"1147",2017-02-20,175,"114~235 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","92.1 ","269.4 ","27.1 ","1.717 ","63.3 ","66 ","0 ",2017,2,"Q1"
"1148",2017-02-21,88,"74~107 ","<U+826F>","48.8 ","112.9 ","15.3 ","1.4 ","40.3 ","64 ","0 ",2017,2,"Q1"
"1149",2017-02-22,101,"79~130 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","65.2 ","134.8 ","22.8 ","1.742 ","58.7 ","92 ","0 ",2017,2,"Q1"
"1150",2017-02-23,67,"54~93 ","<U+826F>","28.9 ","83.5 ","19.2 ","1.225 ","50.9 ","93 ","0 ",2017,2,"Q1"
"1151",2017-02-24,83,"61~104 ","<U+826F>","56.4 ","113.9 ","27.4 ","1.579 ","77.7 ","91 ","0 ",2017,2,"Q1"
"1152",2017-02-25,100,"58~153 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75 ","125.7 ","29.7 ","1.625 ","79.3 ","104 ","0 ",2017,2,"Q1"
"1153",2017-02-26,120,"65~172 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","90.6 ","141.8 ","31.7 ","1.721 ","86.2 ","101 ","0 ",2017,2,"Q1"
"1154",2017-02-27,151,"112~188 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","114.9 ","185.2 ","38.9 ","2.13 ","106 ","64 ","0 ",2017,2,"Q1"
"1155",2017-02-28,155,"63~238 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","116.4 ","181 ","30.9 ","2.058 ","85.2 ","89 ","0 ",2017,2,"Q1"
"1156",2017-03-01,76,"44~129 ","<U+826F>","31 ","99.8 ","14.5 ","1.096 ","42.1 ","111 ","0 ",2017,3,"Q1"
"1157",2017-03-02,76,"61~128 ","<U+826F>","45 ","98.3 ","26.8 ","1.367 ","70.4 ","86 ","0 ",2017,3,"Q1"
"1158",2017-03-03,99,"63~132 ","<U+826F>","68.5 ","133.2 ","29.7 ","1.525 ","76.8 ","122 ","0 ",2017,3,"Q1"
"1159",2017-03-04,139,"110~199 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104 ","193.1 ","44.1 ","1.904 ","94.8 ","101 ","0 ",2017,3,"Q1"
"1160",2017-03-05,146,"57~208 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104.1 ","184.4 ","36.5 ","1.788 ","85.3 ","94 ","0 ",2017,3,"Q1"
"1161",2017-03-06,63,"36~103 ","<U+826F>","33.4 ","78 ","22.6 ","1.163 ","60.6 ","98 ","0 ",2017,3,"Q1"
"1162",2017-03-07,89,"57~115 ","<U+826F>","62.9 ","123.3 ","31.6 ","1.546 ","81.3 ","86 ","0 ",2017,3,"Q1"
"1163",2017-03-08,76,"59~101 ","<U+826F>","48.8 ","101.3 ","28.6 ","1.321 ","65.2 ","102 ","0 ",2017,3,"Q1"
"1164",2017-03-09,90,"69~127 ","<U+826F>","65.2 ","125.7 ","39 ","1.513 ","68.9 ","96 ","0 ",2017,3,"Q1"
"1165",2017-03-10,128,"95~159 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","96.4 ","176 ","56.8 ","1.963 ","88.4 ","72 ","0 ",2017,3,"Q1"
"1166",2017-03-11,148,"129~179 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","112.8 ","163.9 ","38.8 ","1.75 ","67.5 ","92 ","0 ",2017,3,"Q1"
"1167",2017-03-12,89,"52~129 ","<U+826F>","65.3 ","85.5 ","16 ","1.513 ","46.1 ","56 ","0 ",2017,3,"Q1"
"1168",2017-03-13,45,"33~73 ","<U+4F18>","31.3 ","40.4 ","10.2 ","1.192 ","38.7 ","63 ","0 ",2017,3,"Q1"
"1169",2017-03-14,83,"72~97 ","<U+826F>","61 ","73.2 ","15 ","1.367 ","46.3 ","81 ","0 ",2017,3,"Q1"
"1170",2017-03-15,81,"46~114 ","<U+826F>","58.5 ","76.8 ","15.8 ","1.338 ","45.9 ","69 ","0 ",2017,3,"Q1"
"1171",2017-03-16,115,"88~133 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86.9 ","103.1 ","16 ","1.438 ","53.5 ","88 ","0 ",2017,3,"Q1"
"1172",2017-03-17,105,"74~140 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.7 ","105.7 ","19.3 ","1.488 ","56.3 ","98 ","0 ",2017,3,"Q1"
"1173",2017-03-18,138,"88~201 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","103.7 ","151.3 ","20.6 ","1.904 ","77 ","94 ","0 ",2017,3,"Q1"
"1174",2017-03-19,143,"103~212 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.8 ","154.6 ","21.5 ","1.704 ","67.7 ","72 ","0 ",2017,3,"Q1"
"1175",2017-03-20,137,"112~152 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","104.5 ","132.4 ","16.3 ","1.5 ","64 ","113 ","0 ",2017,3,"Q1"
"1176",2017-03-21,121,"45~173 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","91.2 ","130.4 ","15.6 ","1.604 ","56 ","100 ","0 ",2017,3,"Q1"
"1177",2017-03-22,68,"38~112 ","<U+826F>","49.5 ","66.3 ","11.2 ","1.246 ","36.5 ","122 ","0 ",2017,3,"Q1"
"1178",2017-03-23,109,"67~127 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82 ","101 ","10.8 ","1.413 ","46 ","53 ","0 ",2017,3,"Q1"
"1179",2017-03-24,116,"69~299 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","50.3 ","170.2 ","16.7 ","1.363 ","57 ","91 ","0 ",2017,3,"Q1"
"1180",2017-03-25,91,"61~121 ","<U+826F>","37.1 ","130.8 ","16.8 ","1.013 ","54.8 ","114 ","0 ",2017,3,"Q1"
"1181",2017-03-26,79,"65~102 ","<U+826F>","41.7 ","107.6 ","17.8 ","1.133 ","68.6 ","105 ","0 ",2017,3,"Q1"
"1182",2017-03-27,101,"76~130 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","65.4 ","152 ","26.2 ","1.479 ","79.3 ","110 ","0 ",2017,3,"Q1"
"1183",2017-03-28,117,"69~158 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","77.1 ","167.6 ","23.7 ","1.6 ","80 ","125 ","0 ",2017,3,"Q1"
"1184",2017-03-29,148,"99~180 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","107.4 ","190.3 ","26.3 ","1.588 ","80.6 ","53 ","0 ",2017,3,"Q1"
"1185",2017-03-30,62,"35~172 ","<U+826F>","41.5 ","71 ","13.1 ","1.146 ","42.3 ","117 ","0 ",2017,3,"Q1"
"1186",2017-03-31,58,"40~72 ","<U+826F>","33.6 ","67 ","17.3 ","1.138 ","52.6 ","130 ","0 ",2017,3,"Q1"
