"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"1",2014-01-01,115,"107~119 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","46.6 ","163 ","49.4 ","0.422 ","38.5 ","63 ","74 ",2014,1,"Q1"
"2",2014-01-02,91,"57~107 ","<U+826F>","45.3 ","103.2 ","25.9 ","0.648 ","42.4 ","81 ","42 ",2014,1,"Q1"
"3",2014-01-03,67,"30~121 ","<U+826F>","38.5 ","83.4 ","22.5 ","0.754 ","23 ","69 ","27 ",2014,1,"Q1"
"4",2014-01-04,30,"22~36 ","<U+4F18>","10.6 ","23 ","12.6 ","0.555 ","18.5 ","65 ","5 ",2014,1,"Q1"
"5",2014-01-05,82,"23~194 ","<U+826F>","58.2 ","93.7 ","44.7 ","1.062 ","46.1 ","44 ","34 ",2014,1,"Q1"
"6",2014-01-06,173,"124~217 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","130.7 ","185.1 ","61.8 ","1.652 ","59.3 ","78 ","98 ",2014,1,"Q1"
"7",2014-01-07,132,"72~206 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","99.4 ","135.9 ","42.4 ","1.145 ","54.3 ","59 ","97 ",2014,1,"Q1"
"8",2014-01-08,42,"29~95 ","<U+4F18>","17.2 ","37.3 ","12.7 ","0.474 ","11.7 ","83 ","29 ",2014,1,"Q1"
"9",2014-01-09,44,"34~68 ","<U+4F18>","18.3 ","36 ","25.5 ","0.596 ","17.5 ","82 ","18 ",2014,1,"Q1"
"10",2014-01-10,68,"54~87 ","<U+826F>","46.3 ","78 ","56.5 ","0.757 ","34.6 ","66 ","33 ",2014,1,"Q1"
"11",2014-01-11,176,"80~249 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","133.9 ","181.5 ","111.1 ","1.259 ","53.3 ","78 ","130 ",2014,1,"Q1"
"12",2014-01-12,126,"34~270 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","86.4 ","122.7 ","47.2 ","0.872 ","24.4 ","81 ","76 ",2014,1,"Q1"
"13",2014-01-13,42,"29~55 ","<U+4F18>","18.7 ","36 ","23.1 ","0.675 ","20.1 ","78 ","17 ",2014,1,"Q1"
"14",2014-01-14,63,"31~114 ","<U+826F>","42.8 ","65.7 ","39.9 ","0.915 ","32.6 ","70 ","34 ",2014,1,"Q1"
"15",2014-01-15,196,"98~283 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","153.4 ","203.9 ","109.6 ","1.635 ","57 ","98 ","119 ",2014,1,"Q1"
"16",2014-01-16,224,"176~277 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","173.7 ","224 ","104.6 ","1.729 ","65.7 ","94 ","142 ",2014,1,"Q1"
"17",2014-01-17,201,"98~256 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","157 ","195.6 ","60 ","1.8 ","54.7 ","59 ","118 ",2014,1,"Q1"
"18",2014-01-18,87,"27~196 ","<U+826F>","61.2 ","84.7 ","33 ","1.287 ","34.3 ","77 ","35 ",2014,1,"Q1"
"19",2014-01-19,71,"23~128 ","<U+826F>","45.9 ","75.8 ","33.2 ","1.009 ","35 ","74 ","26 ",2014,1,"Q1"
"20",2014-01-20,133,"36~341 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","93.8 ","153.7 ","42.8 ","1.614 ","33.1 ","68 ","77 ",2014,1,"Q1"
"21",2014-01-21,34,"30~42 ","<U+4F18>","15 ","27.8 ","15.3 ","0.933 ","10.7 ","75 ","7 ",2014,1,"Q1"
"22",2014-01-22,59,"38~79 ","<U+826F>","40 ","67.6 ","58.5 ","1.115 ","37.8 ","75 ","15 ",2014,1,"Q1"
"23",2014-01-23,75,"43~95 ","<U+826F>","52.9 ","86.7 ","24.8 ","0.97 ","28.7 ","107 ","30 ",2014,1,"Q1"
"24",2014-01-24,70,"43~209 ","<U+826F>","48.1 ","70.8 ","23.9 ","0.979 ","40.7 ","98 ","38 ",2014,1,"Q1"
"25",2014-01-25,63,"44~88 ","<U+826F>","28.1 ","72.6 ","10.4 ","0.783 ","18.1 ","80 ","47 ",2014,1,"Q1"
"26",2014-01-26,43,"34~58 ","<U+4F18>","8.3 ","35.6 ","10.8 ","0.643 ","15.5 ","83 ","17 ",2014,1,"Q1"
"27",2014-01-27,41,"35~49 ","<U+4F18>","8.6 ","23.2 ","8.5 ","0.791 ","12.2 ","91 ","17 ",2014,1,"Q1"
"28",2014-01-28,52,"30~95 ","<U+826F>","19.1 ","51.2 ","10.6 ","0.67 ","17.4 ","86 ","38 ",2014,1,"Q1"
"29",2014-01-29,40,"24~89 ","<U+4F18>","15.7 ","38.6 ","15.3 ","0.679 ","17.8 ","98 ","12 ",2014,1,"Q1"
"30",2014-01-30,95,"54~171 ","<U+826F>","63.7 ","102.9 ","23.9 ","1.055 ","18.7 ","88 ","51 ",2014,1,"Q1"
"31",2014-01-31,61,"37~180 ","<U+826F>","28.5 ","64.7 ","75.6 ","0.709 ","18.4 ","80 ","9 ",2014,1,"Q1"
"32",2014-02-01,40,"27~58 ","<U+4F18>","22 ","39.7 ","8.5 ","0.906 ","27.8 ","71 ","12 ",2014,2,"Q1"
"33",2014-02-02,78,"22~234 ","<U+826F>","39.3 ","91 ","34.9 ","1.259 ","25.5 ","78 ","44 ",2014,2,"Q1"
"34",2014-02-03,53,"39~95 ","<U+826F>","8.2 ","54.1 ","11.2 ","0.72 ","4.8 ","81 ","45 ",2014,2,"Q1"
"35",2014-02-04,40,"36~43 ","<U+4F18>","8.6 ","32.4 ","15 ","0.794 ","5.8 ","86 ","38 ",2014,2,"Q1"
"36",2014-02-05,44,"38~47 ","<U+4F18>","8 ","21.5 ","9.3 ","0.895 ","6.5 ","96 ","78 ",2014,2,"Q1"
"37",2014-02-06,44,"41~51 ","<U+4F18>","15.1 ","31 ","18.1 ","0.95 ","9.3 ","95 ","90 ",2014,2,"Q1"
"38",2014-02-07,41,"40~42 ","<U+4F18>","14.7 ","33 ","32 ","0.6 ","15.7 ","75 ","61 ",2014,2,"Q1"
"39",2014-02-08,49,"33~61 ","<U+4F18>","26.4 ","49.9 ","29.5 ","0.763 ","17.1 ","72 ","58 ",2014,2,"Q1"
"40",2014-02-09,44,"34~61 ","<U+4F18>","16.5 ","42.3 ","14.9 ","0.908 ","8.4 ","92 ","78 ",2014,2,"Q1"
"41",2014-02-10,39,"30~56 ","<U+4F18>","16.4 ","33.5 ","18 ","0.81 ","13.9 ","88 ","44 ",2014,2,"Q1"
"42",2014-02-11,46,"34~56 ","<U+4F18>","27.7 ","45.8 ","36.5 ","0.774 ","22.9 ","90 ","17 ",2014,2,"Q1"
"43",2014-02-12,88,"44~134 ","<U+826F>","65 ","88.6 ","43.3 ","1.092 ","25.5 ","90 ","77 ",2014,2,"Q1"
"44",2014-02-13,69,"33~154 ","<U+826F>","44.7 ","66.9 ","25.8 ","0.652 ","20.7 ","74 ","56 ",2014,2,"Q1"
"45",2014-02-14,59,"30~140 ","<U+826F>","39 ","61.8 ","40.1 ","0.646 ","36.8 ","59 ","26 ",2014,2,"Q1"
"46",2014-02-15,82,"56~114 ","<U+826F>","60.5 ","87.6 ","49 ","0.738 ","46.6 ","137 ","53 ",2014,2,"Q1"
"47",2014-02-16,92,"68~122 ","<U+826F>","68.1 ","91.9 ","38 ","0.879 ","36 ","122 ","98 ",2014,2,"Q1"
"48",2014-02-17,52,"37~110 ","<U+826F>","25.1 ","48.6 ","19.4 ","0.548 ","16.5 ","100 ","51 ",2014,2,"Q1"
"49",2014-02-18,47,"35~76 ","<U+4F18>","23.5 ","44.2 ","12.9 ","0.554 ","15.4 ","98 ","62 ",2014,2,"Q1"
"50",2014-02-19,69,"42~102 ","<U+826F>","49 ","77.8 ","36.2 ","0.943 ","36.6 ","105 ","74 ",2014,2,"Q1"
"51",2014-02-20,56,"44~73 ","<U+826F>","30.9 ","50.4 ","19.5 ","0.753 ","16.6 ","107 ","37 ",2014,2,"Q1"
"52",2014-02-21,118,"68~148 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","88.8 ","124.8 ","38.5 ","1.345 ","51 ","132 ","77 ",2014,2,"Q1"
"53",2014-02-22,142,"130~155 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","108.3 ","146.7 ","52.3 ","1.213 ","52.6 ","116 ","105 ",2014,2,"Q1"
"54",2014-02-23,113,"94~144 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","84.7 ","118.4 ","48 ","1.087 ","51.1 ","134 ","78 ",2014,2,"Q1"
"55",2014-02-24,143,"127~164 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","109.2 ","148 ","41 ","1.063 ","29.3 ","175 ","92 ",2014,2,"Q1"
"56",2014-02-25,145,"124~187 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","110.5 ","146 ","39.5 ","1.074 ","38.1 ","145 ","113 ",2014,2,"Q1"
"57",2014-02-26,136,"108~199 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","101.5 ","147.7 ","47.8 ","1.113 ","57 ","123 ","120 ",2014,2,"Q1"
"58",2014-02-27,107,"38~414 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","54 ","119.9 ","22 ","0.9 ","22.1 ","118 ","94 ",2014,2,"Q1"
"59",2014-02-28,50,"39~60 ","<U+4F18>","12.1 ","51.1 ","10.1 ","0.955 ","11.2 ","89 ","55 ",2014,2,"Q1"
"60",2014-03-01,62,"53~70 ","<U+826F>","28.4 ","72.3 ","25.4 ","1.08 ","25.7 ","113 ","87 ",2014,3,"Q1"
"61",2014-03-02,64,"53~75 ","<U+826F>","43.3 ","74.4 ","28.9 ","1.035 ","34 ","73 ","58 ",2014,3,"Q1"
"62",2014-03-03,83,"37~134 ","<U+826F>","45.9 ","89.6 ","30 ","1.021 ","19.2 ","253 ","93 ",2014,3,"Q1"
"63",2014-03-04,93,"58~187 ","<U+826F>","55 ","80.3 ","20.1 ","0.617 ","18.4 ","155 ","128 ",2014,3,"Q1"
"64",2014-03-05,53,"39~63 ","<U+826F>","26.9 ","41 ","9.9 ","0.355 ","12.7 ","133 ","47 ",2014,3,"Q1"
"65",2014-03-06,52,"35~69 ","<U+826F>","31.2 ","48.6 ","20.3 ","0.546 ","14.5 ","115 ","60 ",2014,3,"Q1"
"66",2014-03-07,64,"35~227 ","<U+826F>","23.4 ","75 ","21.3 ","0.73 ","32.6 ","105 ","65 ",2014,3,"Q1"
"67",2014-03-08,111,"63~192 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.5 ","111.5 ","36.3 ","0.97 ","41.7 ","99 ","116 ",2014,3,"Q1"
"68",2014-03-09,101,"49~270 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","57.5 ","90.3 ","20.7 ","0.513 ","18.9 ","117 ","100 ",2014,3,"Q1"
"69",2014-03-10,62,"48~130 ","<U+826F>","19.1 ","48.3 ","15.1 ","0.4 ","22 ","164 ","48 ",2014,3,"Q1"
"70",2014-03-11,107,"76~134 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","56.1 ","96.5 ","15.5 ","0.586 ","10.4 ","213 ","102 ",2014,3,"Q1"
"71",2014-03-12,70,"46~113 ","<U+826F>","32.5 ","66.2 ","9.3 ","0.419 ","13.8 ","154 ","75 ",2014,3,"Q1"
"72",2014-03-13,58,"49~98 ","<U+826F>","15.7 ","60 ","8.4 ","0.317 ","11.1 ","118 ","55 ",2014,3,"Q1"
"73",2014-03-14,66,"44~98 ","<U+826F>","36.7 ","77.6 ","31.8 ","0.661 ","41.1 ","112 ","44 ",2014,3,"Q1"
"74",2014-03-15,109,"81~148 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","77 ","157.8 ","42.3 ","0.942 ","47.3 ","121 ","114 ",2014,3,"Q1"
"75",2014-03-16,134,"119~158 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","101.9 ","170.2 ","31.3 ","1.058 ","57.3 ","224 ","145 ",2014,3,"Q1"
"76",2014-03-17,144,"90~500 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","73.7 ","150.7 ","27.5 ","0.813 ","21.7 ","222 ","113 ",2014,3,"Q1"
"77",2014-03-18,130,"59~500 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","63.5 ","169.7 ","18 ","0.67 ","26.8 ","126 ","72 ",2014,3,"Q1"
"78",2014-03-19,81,"57~98 ","<U+826F>","58.4 ","96.4 ","24.9 ","0.67 ","38.1 ","157 ","70 ",2014,3,"Q1"
"79",2014-03-20,66,"50~94 ","<U+826F>","17.9 ","77.5 ","10.3 ","0.504 ","10.3 ","122 ","69 ",2014,3,"Q1"
"80",2014-03-21,84,"45~135 ","<U+826F>","48.3 ","100 ","45.7 ","0.971 ","37.2 ","114 ","103 ",2014,3,"Q1"
"81",2014-03-22,92,"73~127 ","<U+826F>","65.6 ","123 ","39.8 ","0.871 ","27.9 ","115 ","116 ",2014,3,"Q1"
"82",2014-03-23,119,"73~141 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.8 ","149.6 ","34.6 ","0.896 ","45.5 ","189 ","132 ",2014,3,"Q1"
"83",2014-03-24,66,"48~91 ","<U+826F>","30.7 ","52.2 ","17 ","0.555 ","22.6 ","144 ","48 ",2014,3,"Q1"
"84",2014-03-25,83,"65~98 ","<U+826F>","52.6 ","91.2 ","22 ","0.789 ","51.8 ","143 ","64 ",2014,3,"Q1"
"85",2014-03-26,84,"38~134 ","<U+826F>","58.8 ","101.7 ","14.9 ","0.886 ","53.6 ","117 ","61 ",2014,3,"Q1"
"86",2014-03-27,199,"61~291 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","155 ","216.5 ","45.5 ","1.186 ","48.1 ","144 ","149 ",2014,3,"Q1"
"87",2014-03-28,88,"57~132 ","<U+826F>","21.7 ","80.5 ","7.3 ","0.391 ","10.9 ","169 ","106 ",2014,3,"Q1"
"88",2014-03-29,69,"40~110 ","<U+826F>","43.1 ","58.7 ","6.8 ","0.533 ","19 ","122 ","68 ",2014,3,"Q1"
"89",2014-03-30,138,"73~253 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89.9 ","147.8 ","23.3 ","3.435 ","29.3 ","202 ","127 ",2014,3,"Q1"
"90",2014-03-31,174,"58~264 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","131.4 ","186.4 ","34 ","1.217 ","50.1 ","178 ","159 ",2014,3,"Q1"
"91",2014-04-01,66,"58~84 ","<U+826F>","24 ","71.9 ","13.6 ","0.356 ","32.4 ","160 ","59 ",2014,4,"Q2"
"92",2014-04-02,107,"75~145 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","55.1 ","97.5 ","19.8 ","0.604 ","31.3 ","185 ","136 ",2014,4,"Q2"
"93",2014-04-03,74,"54~145 ","<U+826F>","37.4 ","86.5 ","15.7 ","0.559 ","19.7 ","118 ","85 ",2014,4,"Q2"
"94",2014-04-04,69,"47~127 ","<U+826F>","34.5 ","85.9 ","27.9 ","0.638 ","29.7 ","141 ","58 ",2014,4,"Q2"
"95",2014-04-05,66,"51~106 ","<U+826F>","22 ","72.5 ","7.2 ","0.496 ","15.3 ","126 ","55 ",2014,4,"Q2"
"96",2014-04-06,89,"47~117 ","<U+826F>","39.9 ","126.7 ","41.6 ","0.845 ","39.1 ","165 ","120 ",2014,4,"Q2"
"97",2014-04-07,78,"63~91 ","<U+826F>","44.1 ","100.6 ","26.3 ","0.791 ","31.5 ","153 ","88 ",2014,4,"Q2"
"98",2014-04-08,67,"49~124 ","<U+826F>","36.8 ","73.5 ","23.6 ","0.758 ","44.6 ","247 ","38 ",2014,4,"Q2"
"99",2014-04-09,81,"56~112 ","<U+826F>","54 ","90.8 ","17.3 ","0.792 ","33 ","176 ","67 ",2014,4,"Q2"
"100",2014-04-10,77,"69~94 ","<U+826F>","55.1 ","75 ","6.2 ","0.475 ","23.3 ","134 ","65 ",2014,4,"Q2"
"101",2014-04-11,76,"54~99 ","<U+826F>","52.4 ","82 ","14.6 ","0.536 ","40.7 ","147 ","79 ",2014,4,"Q2"
"102",2014-04-12,79,"57~98 ","<U+826F>","56.4 ","85.3 ","13.1 ","0.565 ","30.6 ","117 ","98 ",2014,4,"Q2"
"103",2014-04-13,75,"62~91 ","<U+826F>","54.4 ","71.9 ","11.5 ","0.523 ","36.8 ","79 ","82 ",2014,4,"Q2"
"104",2014-04-14,88,"52~122 ","<U+826F>","61.7 ","88.5 ","20.7 ","0.683 ","41.7 ","181 ","91 ",2014,4,"Q2"
"105",2014-04-15,133,"84~200 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","96.1 ","137.6 ","32.4 ","0.813 ","27.9 ","185 ","151 ",2014,4,"Q2"
"106",2014-04-16,109,"79~159 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","61.1 ","112.3 ","30.5 ","0.683 ","32 ","226 ","149 ",2014,4,"Q2"
"107",2014-04-17,53,"38~74 ","<U+826F>","32.4 ","46.2 ","13.7 ","0.475 ","38.5 ","103 ","41 ",2014,4,"Q2"
"108",2014-04-18,65,"36~90 ","<U+826F>","45.9 ","69.6 ","12 ","0.509 ","35.5 ","134 ","75 ",2014,4,"Q2"
"109",2014-04-19,73,"63~89 ","<U+826F>","44.8 ","92.8 ","12.1 ","0.548 ","33.1 ","136 ","128 ",2014,4,"Q2"
"110",2014-04-20,89,"76~105 ","<U+826F>","65.3 ","120.7 ","36.5 ","0.688 ","51.4 ","115 ","137 ",2014,4,"Q2"
"111",2014-04-21,96,"65~185 ","<U+826F>","63 ","105.9 ","34.9 ","0.796 ","41.1 ","206 ","124 ",2014,4,"Q2"
"112",2014-04-22,128,"92~182 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","79.5 ","124.7 ","35 ","0.838 ","37.1 ","247 ","156 ",2014,4,"Q2"
"113",2014-04-23,129,"95~169 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","82.5 ","135.2 ","32 ","0.939 ","16.3 ","188 ","159 ",2014,4,"Q2"
"114",2014-04-24,112,"88~139 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","32 ","66.7 ","8.8 ","0.435 ","19.7 ","208 ","150 ",2014,4,"Q2"
"115",2014-04-25,86,"73~116 ","<U+826F>","37.3 ","65.5 ","12.5 ","0.509 ","25.5 ","151 ","128 ",2014,4,"Q2"
"116",2014-04-26,62,"48~83 ","<U+826F>","34.7 ","52 ","11.2 ","0.5 ","29.3 ","132 ","99 ",2014,4,"Q2"
"117",2014-04-27,62,"48~67 ","<U+826F>","11.3 ","12.9 ","4.8 ","0.358 ","12.2 ","124 ","86 ",2014,4,"Q2"
"118",2014-04-28,64,"53~74 ","<U+826F>","26.3 ","35.9 ","4.6 ","0.483 ","21.5 ","178 ","74 ",2014,4,"Q2"
"119",2014-04-29,59,"51~68 ","<U+826F>","31.3 ","64.6 ","7.3 ","0.543 ","34.1 ","163 ","21 ",2014,4,"Q2"
"120",2014-04-30,65,"51~82 ","<U+826F>","28.2 ","76.2 ","12.5 ","0.624 ","46.7 ","135 ","34 ",2014,4,"Q2"
"121",2014-05-01,106,"64~165 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","42.2 ","98.1 ","15.6 ","0.617 ","24.7 ","259 ","101 ",2014,5,"Q2"
"122",2014-05-02,106,"46~169 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","46 ","86.4 ","12.4 ","0.595 ","17.3 ","245 ","115 ",2014,5,"Q2"
"123",2014-05-03,54,"37~71 ","<U+826F>","13.4 ","43.5 ","6.8 ","0.333 ","16.1 ","135 ","41 ",2014,5,"Q2"
"124",2014-05-04,68,"53~87 ","<U+826F>","18.7 ","63 ","13.4 ","0.342 ","14.2 ","146 ","100 ",2014,5,"Q2"
"125",2014-05-05,55,"40~79 ","<U+826F>","17.4 ","53.7 ","14.9 ","0.448 ","21 ","105 ","67 ",2014,5,"Q2"
"126",2014-05-06,87,"44~169 ","<U+826F>","31.4 ","90.9 ","15.1 ","0.483 ","16.6 ","252 ","96 ",2014,5,"Q2"
"127",2014-05-07,96,"59~168 ","<U+826F>","40.9 ","81 ","11.4 ","0.604 ","22.6 ","199 ","118 ",2014,5,"Q2"
"128",2014-05-08,54,"42~67 ","<U+826F>","31 ","52 ","17.7 ","0.604 ","32.5 ","124 ","38 ",2014,5,"Q2"
"129",2014-05-09,62,"49~79 ","<U+826F>","35 ","67.7 ","21.6 ","0.552 ","45.7 ","127 ","66 ",2014,5,"Q2"
"130",2014-05-10,58,"45~77 ","<U+826F>","21.8 ","53 ","10 ","0.442 ","25.8 ","145 ","95 ",2014,5,"Q2"
"131",2014-05-11,56,"39~71 ","<U+826F>","21 ","30.7 ","7.7 ","0.478 ","14.1 ","137 ","103 ",2014,5,"Q2"
"132",2014-05-12,60,"44~79 ","<U+826F>","29.4 ","53.8 ","24.7 ","0.652 ","27.4 ","155 ","67 ",2014,5,"Q2"
"133",2014-05-13,76,"53~111 ","<U+826F>","32.7 ","74.3 ","20.4 ","0.504 ","17 ","194 ","82 ",2014,5,"Q2"
"134",2014-05-14,89,"55~113 ","<U+826F>","40 ","100.2 ","17.1 ","0.517 ","22.8 ","160 ","117 ",2014,5,"Q2"
"135",2014-05-15,69,"51~104 ","<U+826F>","31.7 ","87.1 ","32 ","0.709 ","39.2 ","124 ","77 ",2014,5,"Q2"
"136",2014-05-16,87,"55~121 ","<U+826F>","47.1 ","121.9 ","29 ","0.617 ","58.6 ","141 ","87 ",2014,5,"Q2"
"137",2014-05-17,65,"51~79 ","<U+826F>","38.9 ","70.7 ","14.2 ","0.546 ","41 ","126 ","56 ",2014,5,"Q2"
"138",2014-05-18,57,"36~77 ","<U+826F>","29.5 ","61.7 ","19.3 ","0.464 ","50.6 ","120 ","51 ",2014,5,"Q2"
"139",2014-05-19,65,"57~77 ","<U+826F>","36.6 ","71.9 ","6.6 ","0.373 ","10.9 ","123 ","62 ",2014,5,"Q2"
"140",2014-05-20,62,"49~73 ","<U+826F>","33.8 ","69.1 ","11.4 ","0.438 ","23.4 ","115 ","52 ",2014,5,"Q2"
"141",2014-05-21,75,"63~96 ","<U+826F>","52.1 ","93.1 ","16.2 ","0.573 ","35 ","147 ","68 ",2014,5,"Q2"
"142",2014-05-22,101,"71~127 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","72.5 ","138.9 ","24.1 ","0.922 ","54.1 ","215 ","111 ",2014,5,"Q2"
"143",2014-05-23,101,"73~128 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","61.6 ","127.3 ","18.2 ","0.7 ","33 ","214 ","142 ",2014,5,"Q2"
"144",2014-05-24,54,"44~68 ","<U+826F>","22.4 ","45 ","7.2 ","0.433 ","12.8 ","109 ","81 ",2014,5,"Q2"
"145",2014-05-25,62,"33~189 ","<U+826F>","35 ","63.2 ","11.8 ","0.729 ","15.8 ","127 ","60 ",2014,5,"Q2"
"146",2014-05-26,107,"61~254 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","43.9 ","158.1 ","23.9 ","0.536 ","25.3 ","138 ","98 ",2014,5,"Q2"
"147",2014-05-27,107,"78~183 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","48.1 ","153.2 ","38.3 ","0.65 ","23.8 ","231 ","94 ",2014,5,"Q2"
"148",2014-05-28,67,"43~117 ","<U+826F>","23.6 ","82.4 ","16.4 ","0.476 ","30.1 ","106 ","54 ",2014,5,"Q2"
"149",2014-05-29,129,"44~500 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","38.7 ","163.5 ","25.1 ","0.773 ","19.7 ","214 ","93 ",2014,5,"Q2"
"150",2014-05-30,114,"86~200 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","70.4 ","160.3 ","22.5 ","0.632 ","34.2 ","203 ","105 ",2014,5,"Q2"
"151",2014-05-31,123,"97~178 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","89 ","185.4 ","26.5 ","0.87 ","51.1 ","225 ","131 ",2014,5,"Q2"
"152",2014-06-01,86,"61~126 ","<U+826F>","45.6 ","109.9 ","10.7 ","0.548 ","25.3 ","148 ","129 ",2014,6,"Q2"
"153",2014-06-02,66,"48~76 ","<U+826F>","31.7 ","55 ","6.3 ","0.413 ","10.5 ","133 ","108 ",2014,6,"Q2"
"154",2014-06-03,56,"43~75 ","<U+826F>","23.8 ","36.3 ","7.2 ","0.55 ","15.3 ","123 ","71 ",2014,6,"Q2"
"155",2014-06-04,47,"36~56 ","<U+4F18>","24.6 ","41.1 ","12.2 ","0.629 ","32.8 ","109 ","33 ",2014,6,"Q2"
"156",2014-06-05,50,"36~62 ","<U+826F>","26.6 ","47.1 ","14.5 ","0.4 ","30.9 ","120 ","42 ",2014,6,"Q2"
"157",2014-06-06,67,"50~88 ","<U+826F>","37 ","63.3 ","22.8 ","0.472 ","31.5 ","140 ","81 ",2014,6,"Q2"
"158",2014-06-07,53,"46~62 ","<U+826F>","17.6 ","29.9 ","11.8 ","0.33 ","12.9 ","124 ","62 ",2014,6,"Q2"
"159",2014-06-08,49,"34~69 ","<U+4F18>","19 ","32.6 ","18.9 ","0.6 ","20.1 ","135 ","39 ",2014,6,"Q2"
"160",2014-06-09,54,"45~61 ","<U+826F>","31.3 ","49 ","18.9 ","0.53 ","17.4 ","133 ","62 ",2014,6,"Q2"
"161",2014-06-10,50,"37~75 ","<U+4F18>","32.4 ","45.1 ","7.9 ","0.525 ","12.9 ","131 ","57 ",2014,6,"Q2"
"162",2014-06-11,54,"45~76 ","<U+826F>","36.4 ","51.1 ","18.7 ","0.291 ","10.7 ","139 ","50 ",2014,6,"Q2"
"163",2014-06-12,81,"65~93 ","<U+826F>","39.1 ","54.4 ","10.8 ","0.609 ","10.3 ","158 ","91 ",2014,6,"Q2"
"164",2014-06-13,64,"48~76 ","<U+826F>","22.4 ","39.7 ","8.6 ","0.379 ","12.7 ","147 ","56 ",2014,6,"Q2"
"165",2014-06-14,63,"48~78 ","<U+826F>","24 ","49.9 ","12.8 ","0.343 ","22.7 ","152 ","42 ",2014,6,"Q2"
"166",2014-06-15,92,"69~129 ","<U+826F>","34 ","71.1 ","12 ","0.448 ","19.5 ","215 ","90 ",2014,6,"Q2"
"167",2014-06-16,124,"74~154 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","92.1 ","137.7 ","26.3 ","0.809 ","27.7 ","201 ","133 ",2014,6,"Q2"
"168",2014-06-17,119,"81~171 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","83.6 ","120.4 ","14.5 ","0.75 ","19.3 ","151 ","153 ",2014,6,"Q2"
"169",2014-06-18,78,"66~92 ","<U+826F>","30.5 ","52.6 ","11.5 ","0.429 ","13.2 ","161 ","118 ",2014,6,"Q2"
"170",2014-06-19,92,"59~137 ","<U+826F>","54.1 ","84.3 ","15.7 ","0.714 ","20.2 ","170 ","136 ",2014,6,"Q2"
"171",2014-06-20,52,"40~80 ","<U+826F>","34.3 ","50.8 ","11.2 ","0.471 ","20.5 ","99 ","85 ",2014,6,"Q2"
"172",2014-06-21,60,"44~78 ","<U+826F>","42 ","56.5 ","11.2 ","0.455 ","22.8 ","94 ","105 ",2014,6,"Q2"
"173",2014-06-22,65,"48~87 ","<U+826F>","44.7 ","60.7 ","14.3 ","0.565 ","24.1 ","119 ","109 ",2014,6,"Q2"
"174",2014-06-23,75,"53~108 ","<U+826F>","45.6 ","64.3 ","12.5 ","0.705 ","11 ","152 ","118 ",2014,6,"Q2"
"175",2014-06-24,72,"56~94 ","<U+826F>","36.3 ","61 ","20.4 ","0.517 ","22.1 ","160 ","95 ",2014,6,"Q2"
