"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"831",2016-04-10,63,"41~111 ","<U+826F>","35 ","76.8 ","16.5 ","0.683 ","42.6 ","97 ","177 ",2016,4,"Q2"
"832",2016-04-11,70,"47~107 ","<U+826F>","43.2 ","85.4 ","17.6 ","0.788 ","48 ","126 ","196 ",2016,4,"Q2"
"833",2016-04-12,74,"52~95 ","<U+826F>","53.2 ","79.6 ","11.3 ","0.833 ","41.8 ","103 ","213 ",2016,4,"Q2"
"834",2016-04-13,67,"53~87 ","<U+826F>","47 ","72.8 ","12.3 ","0.829 ","35.9 ","105 ","154 ",2016,4,"Q2"
"835",2016-04-14,73,"40~114 ","<U+826F>","53.3 ","76.3 ","10.3 ","0.725 ","41.5 ","118 ","177 ",2016,4,"Q2"
"836",2016-04-15,66,"51~90 ","<U+826F>","44.1 ","75 ","12.3 ","0.733 ","39.9 ","125 ","173 ",2016,4,"Q2"
"837",2016-04-16,90,"64~114 ","<U+826F>","57.8 ","126 ","12.4 ","0.787 ","40.1 ","113 ","310 ",2016,4,"Q2"
"838",2016-04-17,46,"25~106 ","<U+4F18>","26.2 ","54.4 ","6.7 ","0.671 ","30.4 ","81 ","114 ",2016,4,"Q2"
"839",2016-04-18,42,"25~71 ","<U+4F18>","23.4 ","44.3 ","9.5 ","0.546 ","32.7 ","124 ","116 ",2016,4,"Q2"
"840",2016-04-19,57,"34~90 ","<U+826F>","29.5 ","65 ","12.4 ","0.575 ","31.2 ","134 ","154 ",2016,4,"Q2"
"841",2016-04-20,54,"33~79 ","<U+826F>","26.6 ","60.2 ","11.2 ","0.588 ","27.7 ","126 ","181 ",2016,4,"Q2"
"842",2016-04-21,80,"48~146 ","<U+826F>","31.9 ","108.7 ","10.5 ","0.6 ","28 ","161 ","226 ",2016,4,"Q2"
"843",2016-04-22,136,"97~263 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","29.9 ","216.5 ","6.8 ","0.408 ","23.1 ","89 ","306 ",2016,4,"Q2"
"844",2016-04-23,61,"39~110 ","<U+826F>","18.5 ","73.6 ","6.8 ","0.525 ","29.1 ","95 ","194 ",2016,4,"Q2"
"845",2016-04-24,84,"60~120 ","<U+826F>","31.3 ","118.5 ","13 ","0.683 ","43 ","127 ","269 ",2016,4,"Q2"
"846",2016-04-25,68,"51~119 ","<U+826F>","29 ","86.4 ","10.2 ","0.592 ","30.2 ","115 ","203 ",2016,4,"Q2"
"847",2016-04-26,51,"39~86 ","<U+826F>","21.8 ","55 ","10.1 ","0.558 ","37.1 ","112 ","133 ",2016,4,"Q2"
"848",2016-04-27,76,"44~128 ","<U+826F>","42.6 ","101.5 ","11.9 ","0.742 ","55.7 ","152 ","233 ",2016,4,"Q2"
"849",2016-04-28,49,"36~58 ","<U+4F18>","19.2 ","51.1 ","9.2 ","0.504 ","33.2 ","117 ","93 ",2016,4,"Q2"
"850",2016-04-29,62,"45~88 ","<U+826F>","25.5 ","73.9 ","13.6 ","0.579 ","50.5 ","141 ","131 ",2016,4,"Q2"
"851",2016-04-30,46,"29~63 ","<U+4F18>","29.6 ","48.1 ","7.1 ","0.592 ","33.3 ","111 ","65 ",2016,4,"Q2"
"852",2016-05-01,93,"62~137 ","<U+826F>","68.9 ","109.1 ","12.5 ","0.971 ","36 ","173 ","236 ",2016,5,"Q2"
"853",2016-05-02,69,"46~117 ","<U+826F>","42.2 ","77.3 ","8.5 ","0.679 ","35.9 ","103 ","210 ",2016,5,"Q2"
"854",2016-05-03,29,"23~39 ","<U+4F18>","12.3 ","23.7 ","5.3 ","0.488 ","18.7 ","99 ","34 ",2016,5,"Q2"
"855",2016-05-04,42,"26~73 ","<U+4F18>","9.9 ","36.4 ","5.9 ","0.458 ","25.3 ","114 ","79 ",2016,5,"Q2"
"856",2016-05-05,57,"44~74 ","<U+826F>","23.6 ","62.6 ","10.7 ","0.638 ","39.3 ","165 ","153 ",2016,5,"Q2"
"857",2016-05-06,83,"36~144 ","<U+826F>","28 ","118.8 ","6 ","0.492 ","23.9 ","117 ","211 ",2016,5,"Q2"
"858",2016-05-07,45,"32~66 ","<U+4F18>","19.4 ","46.6 ","6.2 ","0.458 ","26 ","108 ","122 ",2016,5,"Q2"
"859",2016-05-08,62,"42~92 ","<U+826F>","21.6 ","76.1 ","8.7 ","0.5 ","34 ","146 ","222 ",2016,5,"Q2"
"860",2016-05-09,74,"62~89 ","<U+826F>","28.8 ","97 ","13.4 ","0.613 ","35 ","148 ","275 ",2016,5,"Q2"
"861",2016-05-10,72,"51~114 ","<U+826F>","36 ","92 ","10.4 ","0.663 ","51.5 ","153 ","246 ",2016,5,"Q2"
"862",2016-05-11,89,"65~120 ","<U+826F>","39 ","118.3 ","11.1 ","0.75 ","44.7 ","212 ","239 ",2016,5,"Q2"
"863",2016-05-12,50,"23~83 ","<U+4F18>","29.9 ","56.8 ","6.9 ","0.617 ","27 ","161 ","95 ",2016,5,"Q2"
"864",2016-05-13,48,"25~60 ","<U+4F18>","24.8 ","51.7 ","8.3 ","0.546 ","27.7 ","119 ","121 ",2016,5,"Q2"
"865",2016-05-14,53,"48~60 ","<U+826F>","21.5 ","54.8 ","11.4 ","0.621 ","31.6 ","126 ","151 ",2016,5,"Q2"
"866",2016-05-15,42,"26~64 ","<U+4F18>","26.4 ","43.2 ","6 ","0.633 ","33.1 ","114 ","150 ",2016,5,"Q2"
"867",2016-05-16,60,"30~98 ","<U+826F>","38.3 ","71.4 ","8.5 ","0.786 ","54.5 ","106 ","182 ",2016,5,"Q2"
"868",2016-05-17,77,"58~104 ","<U+826F>","32.2 ","79.4 ","14.6 ","0.765 ","45.3 ","207 ","238 ",2016,5,"Q2"
"869",2016-05-18,87,"61~111 ","<U+826F>","34 ","90.2 ","16.8 ","0.65 ","28.2 ","222 ","255 ",2016,5,"Q2"
"870",2016-05-19,73,"60~105 ","<U+826F>","33.9 ","76.1 ","12.3 ","0.588 ","29.4 ","209 ","199 ",2016,5,"Q2"
"871",2016-05-20,70,"59~93 ","<U+826F>","31.5 ","72 ","13.5 ","0.592 ","36.8 ","194 ","243 ",2016,5,"Q2"
"872",2016-05-21,62,"53~80 ","<U+826F>","29.4 ","69.1 ","12.4 ","0.508 ","38.3 ","184 ","248 ",2016,5,"Q2"
"873",2016-05-22,54,"40~72 ","<U+826F>","20.1 ","59.4 ","9.2 ","0.433 ","35.7 ","112 ","224 ",2016,5,"Q2"
"874",2016-05-23,72,"52~90 ","<U+826F>","41.6 ","92.3 ","12 ","0.639 ","51.1 ","147 ","268 ",2016,5,"Q2"
"875",2016-05-24,38,"25~53 ","<U+4F18>","22.8 ","35.9 ","5.8 ","0.594 ","31.3 ","135 ","90 ",2016,5,"Q2"
"876",2016-05-25,42,"31~56 ","<U+4F18>","19.2 ","42.5 ","6.8 ","0.529 ","32.1 ","111 ","112 ",2016,5,"Q2"
"877",2016-05-26,52,"31~82 ","<U+826F>","20.7 ","58.6 ","8.8 ","0.542 ","32.5 ","107 ","179 ",2016,5,"Q2"
"878",2016-05-27,73,"56~98 ","<U+826F>","26 ","96 ","10 ","0.505 ","33.7 ","179 ","280 ",2016,5,"Q2"
"879",2016-05-28,79,"56~113 ","<U+826F>","32.3 ","80.8 ","16 ","0.717 ","34 ","225 ","289 ",2016,5,"Q2"
"880",2016-05-29,48,"33~69 ","<U+4F18>","20.6 ","51.8 ","6.5 ","0.383 ","27.2 ","147 ","150 ",2016,5,"Q2"
"881",2016-05-30,54,"40~69 ","<U+826F>","18.8 ","59.3 ","8.3 ","0.408 ","33.9 ","84 ","143 ",2016,5,"Q2"
"882",2016-05-31,40,"27~77 ","<U+4F18>","16.8 ","39.8 ","6.3 ","0.471 ","30 ","96 ","92 ",2016,5,"Q2"
"883",2016-06-01,60,"37~99 ","<U+826F>","33.5 ","73.4 ","8.9 ","0.778 ","52.4 ","131 ","221 ",2016,6,"Q2"
"884",2016-06-02,62,"34~97 ","<U+826F>","33.6 ","75.2 ","8.1 ","0.774 ","58.8 ","139 ","231 ",2016,6,"Q2"
"885",2016-06-03,71,"38~133 ","<U+826F>","30.2 ","63.9 ","12.1 ","0.708 ","48.1 ","265 ","261 ",2016,6,"Q2"
"886",2016-06-04,66,"46~94 ","<U+826F>","39.9 ","69.6 ","11.4 ","0.613 ","46.3 ","195 ","262 ",2016,6,"Q2"
"887",2016-06-05,93,"62~129 ","<U+826F>","56 ","93 ","16.7 ","0.778 ","49.5 ","211 ","323 ",2016,6,"Q2"
"888",2016-06-06,62,"40~92 ","<U+826F>","27.9 ","58.1 ","11.8 ","0.538 ","42.7 ","193 ","214 ",2016,6,"Q2"
"889",2016-06-07,46,"37~79 ","<U+4F18>","19.3 ","46.1 ","6.7 ","0.446 ","38.1 ","136 ","137 ",2016,6,"Q2"
"890",2016-06-08,51,"32~79 ","<U+826F>","20.8 ","56.1 ","6.4 ","0.446 ","47.2 ","109 ","158 ",2016,6,"Q2"
"891",2016-06-09,66,"50~100 ","<U+826F>","38.2 ","79.4 ","10.5 ","0.742 ","53.5 ","170 ","237 ",2016,6,"Q2"
"892",2016-06-10,61,"42~82 ","<U+826F>","42.3 ","64.8 ","7.8 ","0.717 ","47.3 ","126 ","233 ",2016,6,"Q2"
"893",2016-06-11,32,"21~55 ","<U+4F18>","18.8 ","31.1 ","6.1 ","0.554 ","27.3 ","101 ","97 ",2016,6,"Q2"
"894",2016-06-12,34,"25~41 ","<U+4F18>","16.6 ","31.1 ","7.1 ","0.479 ","40.6 ","123 ","113 ",2016,6,"Q2"
"895",2016-06-13,34,"21~60 ","<U+4F18>","15.3 ","28.2 ","6.5 ","0.492 ","39.8 ","114 ","79 ",2016,6,"Q2"
"896",2016-06-14,50,"34~77 ","<U+826F>","25.9 ","53.8 ","7.7 ","0.592 ","50 ","145 ","175 ",2016,6,"Q2"
"897",2016-06-15,49,"33~77 ","<U+4F18>","29.7 ","52.2 ","7.2 ","0.65 ","56.2 ","121 ","208 ",2016,6,"Q2"
"898",2016-06-16,62,"35~96 ","<U+826F>","36.8 ","74.3 ","8.6 ","0.813 ","59 ","137 ","219 ",2016,6,"Q2"
"899",2016-06-17,62,"42~90 ","<U+826F>","40.7 ","70.8 ","8.3 ","0.788 ","52.4 ","112 ","227 ",2016,6,"Q2"
"900",2016-06-18,79,"36~127 ","<U+826F>","53.2 ","83.5 ","9.2 ","0.796 ","31.3 ","175 ","260 ",2016,6,"Q2"
"901",2016-06-19,36,"27~47 ","<U+4F18>","16.6 ","26.8 ","5.2 ","0.571 ","31.4 ","141 ","123 ",2016,6,"Q2"
"902",2016-06-20,48,"38~74 ","<U+4F18>","22 ","38.9 ","5.8 ","0.558 ","31.8 ","179 ","200 ",2016,6,"Q2"
"903",2016-06-21,73,"45~123 ","<U+826F>","52.8 ","76.8 ","7.1 ","0.75 ","30.8 ","163 ","288 ",2016,6,"Q2"
"904",2016-06-22,63,"41~79 ","<U+826F>","44.8 ","67.3 ","5.6 ","0.708 ","34.7 ","123 ","276 ",2016,6,"Q2"
"905",2016-06-23,29,"18~38 ","<U+4F18>","8.8 ","19 ","4.8 ","0.404 ","24.5 ","121 ","92 ",2016,6,"Q2"
"906",2016-06-24,23,"17~33 ","<U+4F18>","9.9 ","22.2 ","5.5 ","0.4 ","29.4 ","75 ","61 ",2016,6,"Q2"
"907",2016-06-25,31,"21~46 ","<U+4F18>","15.9 ","28.8 ","5.9 ","0.546 ","37 ","87 ","105 ",2016,6,"Q2"
"908",2016-06-26,40,"29~57 ","<U+4F18>","16.4 ","35.2 ","6.3 ","0.467 ","43.6 ","126 ","133 ",2016,6,"Q2"
"909",2016-06-27,48,"32~65 ","<U+4F18>","19.3 ","47.2 ","5.8 ","0.442 ","38.5 ","156 ","180 ",2016,6,"Q2"
"910",2016-06-28,72,"0~107 ","<U+826F>","49.4 ","81.2 ","7.5 ","0.694 ","38.1 ","174 ","291 ",2016,6,"Q2"
"911",2016-06-29,44,"29~58 ","<U+4F18>","26.3 ","44.1 ","5.3 ","0.496 ","25.2 ","141 ","178 ",2016,6,"Q2"
"912",2016-06-30,47,"24~82 ","<U+4F18>","31.8 ","44.3 ","4.2 ","0.642 ","27.7 ","118 ","184 ",2016,6,"Q2"
"913",2016-07-01,26,"17~51 ","<U+4F18>","10.5 ","20.7 ","4.3 ","0.446 ","25.1 ","100 ","94 ",2016,7,"Q3"
"914",2016-07-02,46,"27~79 ","<U+4F18>","23.8 ","47.8 ","7.7 ","0.583 ","45.7 ","123 ","189 ",2016,7,"Q3"
"915",2016-07-03,45,"36~60 ","<U+4F18>","18.8 ","41.9 ","7.4 ","0.475 ","38.6 ","163 ","188 ",2016,7,"Q3"
"916",2016-07-04,50,"41~83 ","<U+826F>","22.5 ","50.2 ","5.8 ","0.508 ","42.2 ","158 ","212 ",2016,7,"Q3"
"917",2016-07-05,42,"33~85 ","<U+4F18>","17.6 ","43.3 ","5.5 ","0.442 ","28.7 ","112 ","171 ",2016,7,"Q3"
"918",2016-07-06,39,"25~59 ","<U+4F18>","14.7 ","34.8 ","5.3 ","0.463 ","28.4 ","158 ","163 ",2016,7,"Q3"
"919",2016-07-07,61,"50~80 ","<U+826F>","34.6 ","61.4 ","6.8 ","0.667 ","32.5 ","184 ","265 ",2016,7,"Q3"
"920",2016-07-08,55,"43~68 ","<U+826F>","34.4 ","59.5 ","7.2 ","0.663 ","29.7 ","158 ","239 ",2016,7,"Q3"
"921",2016-07-09,68,"59~97 ","<U+826F>","49 ","77.5 ","5.8 ","0.692 ","34.3 ","142 ","297 ",2016,7,"Q3"
"922",2016-07-10,76,"59~107 ","<U+826F>","54.1 ","93.4 ","4.5 ","0.771 ","37 ","156 ","307 ",2016,7,"Q3"
"923",2016-07-11,77,"57~118 ","<U+826F>","53.3 ","89.8 ","5.3 ","0.821 ","25.8 ","178 ","299 ",2016,7,"Q3"
"924",2016-07-12,52,"38~63 ","<U+826F>","31.6 ","54.1 ","5.9 ","0.596 ","28.4 ","146 ","221 ",2016,7,"Q3"
"925",2016-07-13,29,"21~42 ","<U+4F18>","13.4 ","25.7 ","3.8 ","0.446 ","22.7 ","102 ","85 ",2016,7,"Q3"
"926",2016-07-14,30,"23~39 ","<U+4F18>","12.8 ","28.3 ","5.5 ","0.388 ","21.8 ","95 ","99 ",2016,7,"Q3"
"927",2016-07-15,44,"32~61 ","<U+4F18>","19.4 ","43.8 ","12.2 ","0.479 ","34.5 ","137 ","207 ",2016,7,"Q3"
"928",2016-07-16,45,"29~61 ","<U+4F18>","22.2 ","48.4 ","7.6 ","0.65 ","38.3 ","60 ","183 ",2016,7,"Q3"
"929",2016-07-17,44,"27~65 ","<U+4F18>","24.4 ","45.4 ","8.4 ","0.583 ","31.5 ","103 ","149 ",2016,7,"Q3"
"930",2016-07-18,51,"33~70 ","<U+826F>","25.2 ","55.3 ","7.5 ","0.596 ","41.9 ","139 ","195 ",2016,7,"Q3"
"931",2016-07-19,63,"46~84 ","<U+826F>","37.1 ","64 ","6.7 ","0.796 ","31.1 ","187 ","287 ",2016,7,"Q3"
"932",2016-07-20,62,"57~69 ","<U+826F>","37.4 ","72.8 ","5.3 ","0.808 ","39 ","136 ","318 ",2016,7,"Q3"
"933",2016-07-21,50,"25~70 ","<U+4F18>","27.9 ","55.3 ","4.8 ","0.713 ","38.7 ","78 ","229 ",2016,7,"Q3"
"934",2016-07-22,20,"12~28 ","<U+4F18>","10 ","17 ","3.7 ","0.554 ","14 ","89 ","32 ",2016,7,"Q3"
"935",2016-07-23,39,"12~74 ","<U+4F18>","27 ","36.5 ","3.7 ","0.742 ","19.9 ","107 ","135 ",2016,7,"Q3"
"936",2016-07-24,44,"27~80 ","<U+4F18>","29.2 ","43.7 ","3.6 ","0.696 ","27.1 ","114 ","144 ",2016,7,"Q3"
"937",2016-07-25,42,"26~55 ","<U+4F18>","18.3 ","41.7 ","4.9 ","0.675 ","42.5 ","93 ","123 ",2016,7,"Q3"
"938",2016-07-26,32,"19~49 ","<U+4F18>","12.8 ","24.3 ","5.5 ","0.508 ","24.3 ","154 ","79 ",2016,7,"Q3"
"939",2016-07-27,42,"31~63 ","<U+4F18>","21.2 ","41.2 ","5 ","0.696 ","40.5 ","133 ","122 ",2016,7,"Q3"
"940",2016-07-28,52,"37~68 ","<U+826F>","31.6 ","57.8 ","5 ","0.838 ","40.1 ","138 ","172 ",2016,7,"Q3"
"941",2016-07-29,37,"29~51 ","<U+4F18>","19.9 ","30.9 ","4.1 ","0.696 ","30.6 ","130 ","85 ",2016,7,"Q3"
"942",2016-07-30,54,"44~79 ","<U+826F>","35.6 ","55.8 ","4.8 ","0.763 ","38.2 ","146 ","184 ",2016,7,"Q3"
"943",2016-07-31,63,"54~72 ","<U+826F>","41.7 ","73.7 ","5.2 ","0.871 ","47.3 ","105 ","277 ",2016,7,"Q3"
"944",2016-08-01,43,"28~61 ","<U+4F18>","23.2 ","41.6 ","6 ","0.625 ","34.2 ","140 ","167 ",2016,8,"Q3"
"945",2016-08-02,68,"41~104 ","<U+826F>","46.8 ","70.5 ","5.9 ","0.804 ","45.6 ","157 ","293 ",2016,8,"Q3"
"946",2016-08-03,57,"44~73 ","<U+826F>","28 ","62.9 ","4.8 ","0.758 ","44.3 ","162 ","271 ",2016,8,"Q3"
"947",2016-08-04,63,"54~89 ","<U+826F>","37.4 ","69.7 ","4.3 ","0.829 ","35.8 ","176 ","294 ",2016,8,"Q3"
"948",2016-08-05,73,"52~102 ","<U+826F>","50.7 ","83.2 ","5 ","0.971 ","32.6 ","148 ","300 ",2016,8,"Q3"
"949",2016-08-06,62,"25~85 ","<U+826F>","39.2 ","71 ","4.5 ","0.758 ","29.3 ","148 ","265 ",2016,8,"Q3"
"950",2016-08-07,30,"20~44 ","<U+4F18>","14.6 ","25.5 ","5.4 ","0.454 ","22 ","89 ","92 ",2016,8,"Q3"
"951",2016-08-08,45,"30~62 ","<U+4F18>","17.4 ","44.2 ","8.8 ","0.542 ","36.9 ","125 ","202 ",2016,8,"Q3"
"952",2016-08-09,43,"32~58 ","<U+4F18>","15.7 ","42.3 ","8.3 ","0.525 ","33 ","113 ","167 ",2016,8,"Q3"
"953",2016-08-10,58,"42~75 ","<U+826F>","36.2 ","64.2 ","6.2 ","0.808 ","24.1 ","144 ","261 ",2016,8,"Q3"
"954",2016-08-11,63,"47~84 ","<U+826F>","44 ","68.8 ","5 ","0.721 ","19.1 ","152 ","279 ",2016,8,"Q3"
"955",2016-08-12,79,"59~108 ","<U+826F>","58 ","86.6 ","5.3 ","0.933 ","29.3 ","146 ","328 ",2016,8,"Q3"
"956",2016-08-13,60,"43~108 ","<U+826F>","36.1 ","65.6 ","5.5 ","0.717 ","31.1 ","141 ","266 ",2016,8,"Q3"
"957",2016-08-14,38,"23~53 ","<U+4F18>","14.2 ","35.9 ","6.5 ","0.5 ","30.5 ","96 ","133 ",2016,8,"Q3"
"958",2016-08-15,40,"24~62 ","<U+4F18>","14.2 ","41 ","8.1 ","0.508 ","36 ","86 ","161 ",2016,8,"Q3"
"959",2016-08-16,46,"32~70 ","<U+4F18>","16.1 ","48.7 ","8.5 ","0.463 ","34.7 ","105 ","180 ",2016,8,"Q3"
"960",2016-08-17,42,"22~64 ","<U+4F18>","19.4 ","40.4 ","8 ","0.55 ","41.5 ","137 ","133 ",2016,8,"Q3"
"961",2016-08-18,53,"34~76 ","<U+826F>","28.5 ","59.5 ","7.2 ","0.758 ","55.7 ","74 ","207 ",2016,8,"Q3"
"962",2016-08-19,38,"24~62 ","<U+4F18>","15.6 ","33 ","6 ","0.525 ","28.6 ","131 ","145 ",2016,8,"Q3"
"963",2016-08-20,50,"35~67 ","<U+4F18>","24.2 ","53.1 ","7.7 ","0.57 ","39.5 ","120 ","198 ",2016,8,"Q3"
"964",2016-08-21,51,"32~68 ","<U+826F>","22 ","53.7 ","8.3 ","0.575 ","43.3 ","126 ","174 ",2016,8,"Q3"
"965",2016-08-22,45,"30~63 ","<U+4F18>","16.3 ","43 ","7.5 ","0.539 ","38 ","124 ","120 ",2016,8,"Q3"
"966",2016-08-23,60,"40~99 ","<U+826F>","28.5 ","71.6 ","8.7 ","0.658 ","46.3 ","139 ","209 ",2016,8,"Q3"
"967",2016-08-24,59,"51~74 ","<U+826F>","33.2 ","68 ","10.5 ","0.992 ","39.8 ","136 ","203 ",2016,8,"Q3"
"968",2016-08-25,29,"17~69 ","<U+4F18>","12.8 ","29 ","6.5 ","0.483 ","27.7 ","75 ","68 ",2016,8,"Q3"
"969",2016-08-26,41,"21~69 ","<U+4F18>","15.8 ","42.3 ","9 ","0.571 ","44.3 ","81 ","169 ",2016,8,"Q3"
"970",2016-08-27,50,"30~93 ","<U+4F18>","18.8 ","54.3 ","7.6 ","0.625 ","44.6 ","125 ","204 ",2016,8,"Q3"
"971",2016-08-28,55,"30~92 ","<U+826F>","24.8 ","65.9 ","9.8 ","0.592 ","44.9 ","101 ","199 ",2016,8,"Q3"
"972",2016-08-29,43,"32~52 ","<U+4F18>","14 ","43.2 ","7.7 ","0.45 ","31.2 ","80 ","105 ",2016,8,"Q3"
"973",2016-08-30,25,"11~35 ","<U+4F18>","9 ","25 ","5.7 ","0.45 ","22.3 ","30 ","41 ",2016,8,"Q3"
"974",2016-08-31,13,"8~22 ","<U+4F18>","5.8 ","12.8 ","5.2 ","0.504 ","16.6 ","21 ","15 ",2016,8,"Q3"
"975",2016-09-01,19,"12~30 ","<U+4F18>","10.8 ","19.3 ","5.9 ","0.604 ","21.8 ","31 ","36 ",2016,9,"Q3"
"976",2016-09-02,27,"16~48 ","<U+4F18>","14.3 ","25.4 ","5.9 ","0.575 ","22.9 ","99 ","47 ",2016,9,"Q3"
"977",2016-09-03,41,"29~65 ","<U+4F18>","24.3 ","42.5 ","6.5 ","0.708 ","36.8 ","116 ","86 ",2016,9,"Q3"
"978",2016-09-04,26,"20~33 ","<U+4F18>","14.1 ","25.2 ","5.4 ","0.633 ","32.3 ","90 ","27 ",2016,9,"Q3"
"979",2016-09-05,37,"29~55 ","<U+4F18>","21.8 ","37.3 ","6.2 ","0.746 ","34.3 ","116 ","82 ",2016,9,"Q3"
"980",2016-09-06,42,"26~62 ","<U+4F18>","26 ","43.3 ","5.8 ","0.717 ","38.3 ","104 ","127 ",2016,9,"Q3"
"981",2016-09-07,51,"34~64 ","<U+826F>","30.8 ","54.2 ","7 ","0.758 ","41.8 ","97 ","187 ",2016,9,"Q3"
"982",2016-09-08,30,"20~49 ","<U+4F18>","16.8 ","28 ","5.9 ","0.571 ","33.9 ","93 ","52 ",2016,9,"Q3"
"983",2016-09-09,27,"19~38 ","<U+4F18>","16.8 ","24.6 ","5.2 ","0.65 ","41.5 ","59 ","45 ",2016,9,"Q3"
"984",2016-09-10,36,"19~51 ","<U+4F18>","20.8 ","34.7 ","6.2 ","0.725 ","39.7 ","90 ","108 ",2016,9,"Q3"
"985",2016-09-11,40,"18~65 ","<U+4F18>","25.3 ","40 ","6.7 ","0.654 ","40 ","94 ","137 ",2016,9,"Q3"
"986",2016-09-12,58,"45~78 ","<U+826F>","37.7 ","63.9 ","7.3 ","0.85 ","44.7 ","68 ","215 ",2016,9,"Q3"
"987",2016-09-13,51,"24~105 ","<U+826F>","27.5 ","59 ","7.1 ","0.729 ","40.2 ","79 ","138 ",2016,9,"Q3"
"988",2016-09-14,58,"39~100 ","<U+826F>","31 ","69 ","8.4 ","0.746 ","47.3 ","116 ","187 ",2016,9,"Q3"
"989",2016-09-15,40,"19~84 ","<U+4F18>","24.5 ","38.6 ","6 ","0.675 ","26.3 ","105 ","132 ",2016,9,"Q3"
"990",2016-09-16,22,"15~34 ","<U+4F18>","8 ","18.1 ","5.1 ","0.475 ","24.1 ","76 ","50 ",2016,9,"Q3"
"991",2016-09-17,36,"21~54 ","<U+4F18>","17.7 ","35.9 ","6.4 ","0.539 ","32.6 ","51 ","111 ",2016,9,"Q3"
"992",2016-09-18,35,"21~51 ","<U+4F18>","14.8 ","34.7 ","7.8 ","0.475 ","31.9 ","51 ","95 ",2016,9,"Q3"
"993",2016-09-19,60,"23~135 ","<U+826F>","28.7 ","78.1 ","8.3 ","0.873 ","49 ","85 ","195 ",2016,9,"Q3"
"994",2016-09-20,81,"39~140 ","<U+826F>","45.6 ","111.4 ","10.2 ","0.996 ","54.3 ","94 ","281 ",2016,9,"Q3"
"995",2016-09-21,63,"41~95 ","<U+826F>","34.7 ","76.6 ","9.8 ","0.754 ","51.3 ","126 ","190 ",2016,9,"Q3"
"996",2016-09-22,55,"37~68 ","<U+826F>","28.4 ","62 ","9.1 ","0.646 ","40.3 ","107 ","136 ",2016,9,"Q3"
"997",2016-09-23,59,"51~65 ","<U+826F>","38.5 ","58 ","8.3 ","0.704 ","32.8 ","98 ","159 ",2016,9,"Q3"
"998",2016-09-24,52,"23~69 ","<U+826F>","33.5 ","52.3 ","7.2 ","0.708 ","27.4 ","141 ","125 ",2016,9,"Q3"
"999",2016-09-25,59,"22~124 ","<U+826F>","41.6 ","67.3 ","6.6 ","0.908 ","34.5 ","83 ","167 ",2016,9,"Q3"
"1000",2016-09-26,93,"68~125 ","<U+826F>","68.8 ","104.8 ","7.5 ","1.138 ","46.6 ","102 ","291 ",2016,9,"Q3"
"1001",2016-09-27,44,"15~98 ","<U+4F18>","29.9 ","41.9 ","6.8 ","0.696 ","25 ","76 ","124 ",2016,9,"Q3"
"1002",2016-09-28,40,"18~106 ","<U+4F18>","19.7 ","47.8 ","8.3 ","0.683 ","33.3 ","58 ","141 ",2016,9,"Q3"
"1003",2016-09-29,57,"22~113 ","<U+826F>","28.1 ","72 ","9.5 ","0.817 ","42.3 ","84 ","217 ",2016,9,"Q3"
"1004",2016-09-30,63,"46~95 ","<U+826F>","35.5 ","76.3 ","14.3 ","0.904 ","59.3 ","100 ","234 ",2016,9,"Q3"
"1005",2016-10-01,69,"37~92 ","<U+826F>","39.7 ","87.9 ","13.3 ","0.992 ","38.5 ","186 ","238 ",2016,10,"Q4"
"1006",2016-10-02,81,"48~129 ","<U+826F>","57.5 ","84.7 ","12.6 ","1.021 ","41.7 ","156 ","270 ",2016,10,"Q4"
"1007",2016-10-03,51,"16~90 ","<U+826F>","34.2 ","49.2 ","8.1 ","0.85 ","30.8 ","75 ","154 ",2016,10,"Q4"
"1008",2016-10-04,39,"28~60 ","<U+4F18>","22.2 ","38.4 ","7.5 ","0.754 ","39.1 ","44 ","95 ",2016,10,"Q4"
"1009",2016-10-05,39,"26~57 ","<U+4F18>","24.3 ","37.1 ","8.5 ","0.742 ","27.6 ","72 ","73 ",2016,10,"Q4"
"1010",2016-10-06,56,"24~134 ","<U+826F>","31 ","67.5 ","9 ","0.954 ","37 ","69 ","149 ",2016,10,"Q4"
"1011",2016-10-07,63,"39~127 ","<U+826F>","44.3 ","71.4 ","9.7 ","1.004 ","43.2 ","34 ","229 ",2016,10,"Q4"
"1012",2016-10-08,25,"16~38 ","<U+4F18>","16.4 ","20.5 ","7.4 ","0.75 ","28.3 ","44 ","55 ",2016,10,"Q4"
"1013",2016-10-09,32,"19~74 ","<U+4F18>","16.3 ","34.9 ","8.3 ","0.717 ","29 ","63 ","86 ",2016,10,"Q4"
"1014",2016-10-10,50,"25~80 ","<U+4F18>","31 ","56.5 ","9.9 ","0.842 ","37.3 ","72 ","165 ",2016,10,"Q4"
"1015",2016-10-11,38,"22~67 ","<U+4F18>","19.1 ","39.4 ","8.5 ","0.729 ","35.5 ","72 ","98 ",2016,10,"Q4"
"1016",2016-10-12,52,"25~95 ","<U+826F>","26.5 ","60.3 ","10.3 ","0.85 ","41.2 ","65 ","147 ",2016,10,"Q4"
