"","Date","AQI","Range","Quality level","PM2.5","PM10","SO2","CO","NO2","O3","Ranking","year","month","quarter"
"1128",2017-02-01,186,"152~245 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","142.5 ","194.5 ","27 ","2.104 ","36.1 ","104 ","0 ",2017,2,"Q1"
"1129",2017-02-02,200,"170~259 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","153 ","195.1 ","27.4 ","1.979 ","33.7 ","83 ","0 ",2017,2,"Q1"
"1130",2017-02-03,222,"162~275 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","173.5 ","201.5 ","20 ","2.142 ","46.5 ","117 ","0 ",2017,2,"Q1"
"1131",2017-02-04,164,"72~254 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","124.4 ","154.1 ","22.7 ","2.013 ","48.5 ","90 ","0 ",2017,2,"Q1"
"1132",2017-02-05,221,"180~315 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","172 ","202 ","26.6 ","2.233 ","57 ","137 ","0 ",2017,2,"Q1"
"1133",2017-02-06,293,"239~323 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","243 ","282.5 ","25.5 ","2.767 ","60.1 ","57 ","0 ",2017,2,"Q1"
"1134",2017-02-07,157,"54~225 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","117.6 ","141.7 ","10 ","1.529 ","35.2 ","60 ","0 ",2017,2,"Q1"
"1135",2017-02-08,60,"50~89 ","<U+826F>","30 ","66.1 ","8.9 ","0.783 ","25.2 ","92 ","0 ",2017,2,"Q1"
"1136",2017-02-09,72,"52~133 ","<U+826F>","51 ","72.8 ","16 ","1.071 ","36.9 ","88 ","0 ",2017,2,"Q1"
"1137",2017-02-10,101,"64~152 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","75.2 ","99.3 ","15 ","1.204 ","45.1 ","100 ","0 ",2017,2,"Q1"
"1138",2017-02-11,121,"54~242 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","91.1 ","122.5 ","22.3 ","1.246 ","45.9 ","109 ","0 ",2017,2,"Q1"
"1139",2017-02-12,175,"73~251 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","133 ","159.5 ","22 ","1.5 ","51.4 ","107 ","0 ",2017,2,"Q1"
"1140",2017-02-13,172,"132~264 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","133 ","163.4 ","33.8 ","1.879 ","64.5 ","132 ","0 ",2017,2,"Q1"
"1141",2017-02-14,216,"159~281 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","168.3 ","215.3 ","38.2 ","2.238 ","72.8 ","145 ","0 ",2017,2,"Q1"
"1142",2017-02-15,250,"179~295 ","<U+91CD><U+5EA6><U+6C61><U+67D3>","200.5 ","248.9 ","25.5 ","2.154 ","73.5 ","134 ","0 ",2017,2,"Q1"
"1143",2017-02-16,135,"53~271 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","93.5 ","164.1 ","13.1 ","1.425 ","54.8 ","120 ","0 ",2017,2,"Q1"
"1144",2017-02-17,111,"89~159 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","63.9 ","161.2 ","16.5 ","1.146 ","51 ","97 ","0 ",2017,2,"Q1"
"1145",2017-02-18,146,"95~240 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","111.7 ","184.1 ","26.9 ","1.583 ","64.3 ","116 ","0 ",2017,2,"Q1"
"1146",2017-02-19,175,"74~231 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","132.8 ","214.7 ","21.5 ","2.004 ","79.2 ","105 ","0 ",2017,2,"Q1"
"1147",2017-02-20,171,"146~202 ","<U+4E2D><U+5EA6><U+6C61><U+67D3>","108.5 ","241.4 ","17.8 ","1.654 ","56.5 ","61 ","0 ",2017,2,"Q1"
"1148",2017-02-21,91,"48~135 ","<U+826F>","57.8 ","109.8 ","8.4 ","1.042 ","35.4 ","76 ","0 ",2017,2,"Q1"
"1149",2017-02-22,74,"53~99 ","<U+826F>","45.2 ","96.6 ","13.5 ","1.038 ","35.1 ","103 ","0 ",2017,2,"Q1"
"1150",2017-02-23,70,"52~115 ","<U+826F>","43 ","83.1 ","15.3 ","1.025 ","47.2 ","97 ","0 ",2017,2,"Q1"
"1151",2017-02-24,80,"50~118 ","<U+826F>","56.3 ","95.8 ","16.9 ","1.096 ","47 ","112 ","0 ",2017,2,"Q1"
"1152",2017-02-25,85,"52~143 ","<U+826F>","62.1 ","97.8 ","19.1 ","1.154 ","51.9 ","111 ","0 ",2017,2,"Q1"
"1153",2017-02-26,105,"62~140 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","78.9 ","114.5 ","15.6 ","1.221 ","55.3 ","131 ","0 ",2017,2,"Q1"
"1154",2017-02-27,112,"75~189 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","83.7 ","119 ","20.7 ","1.261 ","59.7 ","117 ","0 ",2017,2,"Q1"
"1155",2017-02-28,107,"49~189 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","76 ","118.4 ","23 ","1.438 ","59.1 ","94 ","0 ",2017,2,"Q1"
"1156",2017-03-01,72,"47~104 ","<U+826F>","37.5 ","91.8 ","12.2 ","0.942 ","44.4 ","111 ","0 ",2017,3,"Q1"
"1157",2017-03-02,76,"53~133 ","<U+826F>","47.1 ","93.5 ","18.2 ","1.063 ","52.9 ","85 ","0 ",2017,3,"Q1"
"1158",2017-03-03,83,"48~118 ","<U+826F>","53.5 ","111.5 ","24.7 ","1.079 ","52.8 ","117 ","0 ",2017,3,"Q1"
"1159",2017-03-04,98,"76~160 ","<U+826F>","69 ","130.3 ","29 ","1.154 ","58.8 ","137 ","0 ",2017,3,"Q1"
"1160",2017-03-05,82,"43~162 ","<U+826F>","51.5 ","105.4 ","17.7 ","0.963 ","48.8 ","111 ","0 ",2017,3,"Q1"
"1161",2017-03-06,66,"46~91 ","<U+826F>","36.3 ","79.5 ","18.8 ","0.971 ","49.1 ","95 ","0 ",2017,3,"Q1"
"1162",2017-03-07,70,"41~110 ","<U+826F>","44.3 ","85.2 ","24.6 ","1.071 ","49.9 ","108 ","0 ",2017,3,"Q1"
"1163",2017-03-08,76,"54~115 ","<U+826F>","52.3 ","93 ","24.4 ","1.033 ","48.6 ","115 ","0 ",2017,3,"Q1"
"1164",2017-03-09,86,"57~110 ","<U+826F>","61.8 ","102.2 ","28.2 ","1.1 ","49.1 ","106 ","0 ",2017,3,"Q1"
"1165",2017-03-10,100,"78~139 ","<U+826F>","74.6 ","123.2 ","27.8 ","1.233 ","61.6 ","109 ","0 ",2017,3,"Q1"
"1166",2017-03-11,109,"88~124 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","81.6 ","98.1 ","11.5 ","1.154 ","47 ","60 ","0 ",2017,3,"Q1"
"1167",2017-03-12,38,"23~103 ","<U+4F18>","26.5 ","31.3 ","5.2 ","0.846 ","31.3 ","66 ","0 ",2017,3,"Q1"
"1168",2017-03-13,44,"32~65 ","<U+4F18>","30.7 ","33.4 ","5.1 ","0.892 ","29.9 ","77 ","0 ",2017,3,"Q1"
"1169",2017-03-14,76,"58~103 ","<U+826F>","55.4 ","59.9 ","7 ","0.9 ","34.6 ","58 ","0 ",2017,3,"Q1"
"1170",2017-03-15,91,"78~107 ","<U+826F>","67.1 ","70.3 ","7 ","0.967 ","41.9 ","52 ","0 ",2017,3,"Q1"
"1171",2017-03-16,96,"70~117 ","<U+826F>","71.1 ","79.4 ","5.2 ","0.942 ","33.6 ","69 ","0 ",2017,3,"Q1"
"1172",2017-03-17,74,"42~100 ","<U+826F>","53.8 ","70.6 ","8.7 ","1.029 ","40.2 ","111 ","0 ",2017,3,"Q1"
"1173",2017-03-18,96,"68~138 ","<U+826F>","71.1 ","101.5 ","16.2 ","1.25 ","51.4 ","80 ","0 ",2017,3,"Q1"
"1174",2017-03-19,129,"103~163 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","97.8 ","122.4 ","9.4 ","1.371 ","57.6 ","50 ","0 ",2017,3,"Q1"
"1175",2017-03-20,126,"92~153 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","95.3 ","115.2 ","8.6 ","1.321 ","48.7 ","76 ","0 ",2017,3,"Q1"
"1176",2017-03-21,148,"114~195 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","111.8 ","140.7 ","12.8 ","1.408 ","49 ","66 ","0 ",2017,3,"Q1"
"1177",2017-03-22,116,"75~180 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","87.2 ","104.1 ","9.3 ","1.154 ","39.5 ","95 ","0 ",2017,3,"Q1"
"1178",2017-03-23,97,"69~118 ","<U+826F>","72.2 ","86.9 ","6.8 ","1.075 ","39.1 ","82 ","0 ",2017,3,"Q1"
"1179",2017-03-24,111,"67~270 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","51 ","167.3 ","16.4 ","0.875 ","39.1 ","102 ","0 ",2017,3,"Q1"
"1180",2017-03-25,77,"54~92 ","<U+826F>","41 ","102.7 ","18.3 ","0.775 ","41.4 ","109 ","0 ",2017,3,"Q1"
"1181",2017-03-26,79,"69~95 ","<U+826F>","40.4 ","107.6 ","10.1 ","0.738 ","40.3 ","105 ","0 ",2017,3,"Q1"
"1182",2017-03-27,97,"75~159 ","<U+826F>","65 ","130.3 ","12.7 ","0.946 ","50.2 ","117 ","0 ",2017,3,"Q1"
"1183",2017-03-28,109,"87~142 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","71.1 ","157.8 ","14 ","1.025 ","49.8 ","126 ","0 ",2017,3,"Q1"
"1184",2017-03-29,127,"91~190 ","<U+8F7B><U+5EA6><U+6C61><U+67D3>","93.5 ","171.4 ","17.8 ","1.271 ","68.2 ","38 ","0 ",2017,3,"Q1"
"1185",2017-03-30,54,"29~122 ","<U+826F>","33.8 ","52.5 ","6.3 ","0.804 ","33.6 ","123 ","0 ",2017,3,"Q1"
"1186",2017-03-31,55,"37~75 ","<U+826F>","28.3 ","61.1 ","7.5 ","0.783 ","36.2 ","125 ","0 ",2017,3,"Q1"
